SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
The Gulfstream Sale (2019),3/27/19,65,B,C,QUALITY ROAD,JULIA TUTTLE,GIANT'S CAUSEWAY,NIALL BRENNAN STABLES AGENT I,OUT,0,,3/27/17,KENTUCKY,23,,,,,
The Gulfstream Sale (2019),3/27/19,66,B,F,LIAM'S MAP,JULIETTE AVA,MEDAGLIA D'ORO,CRUPI'S NEW CASTLE FARM AGENT,OUT,0,,3/23/17,KENTUCKY,23,,,,,
The Gulfstream Sale (2019),3/27/19,67,B,C,AMERICAN PHAROAH,J Z WARRIOR,HARLAN'S HOLIDAY,BOBBY DODD AGENT,DILWORTH/VAN METER RACING,410000,,2/27/17,KENTUCKY,23,,,,10.3,https://www.youtube.com/watch?v=jwW_ICN2dh0
The Gulfstream Sale (2019),3/27/19,68,DKB,C,CONSTITUTION,KALAHARI CAT,CAPE TOWN,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT V,NOT SOLD,200000,,4/17/17,KENTUCKY,23,,,http://www.thorostride.com/sales/fasig-tipton-florida-2019-hip-68,10.2,https://www.youtube.com/watch?v=D5Hax7tG_Ow
The Gulfstream Sale (2019),3/27/19,69,DKB,C,STREET SENSE,LA MAESTRANZA,STORM CAT,RANDY BRADSHAW AGENT,OUT,0,,4/3/17,KENTUCKY,26,,,,,
The Gulfstream Sale (2019),3/27/19,70,GRR,C,MEDAGLIA D'ORO,LAUGHING LASHES,MR. GREELEY,HARTLEY/DE RENZO THOROUGHBREDS AGENT,OUT,0,,4/27/17,KENTUCKY,23,,,,,
The Gulfstream Sale (2019),3/27/19,71,B,C,LIAM'S MAP,LLANARMON,SKY MESA,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT II,OUT,0,,3/23/17,KENTUCKY,23,,,http://www.thorostride.com/sales/fasig-tipton-florida-2019-hip-71,,
The Gulfstream Sale (2019),3/27/19,72,DKB,C,CURLIN,MAGICALLY,MR. GREELEY,HOBY & LAYNA KIGHT AGENT,OUT,0,,3/29/17,KENTUCKY,23,,,,21.3,https://www.youtube.com/watch?v=GrtpE0QqUos
The Gulfstream Sale (2019),3/27/19,73,B,C,UNCLE MO,MALIBU COUGAR,MALIBU MOON,DE MERIC SALES AGENT,NOT SOLD,125000,,2/10/17,KENTUCKY,23,,,,10.4,https://www.youtube.com/watch?v=zqQMw02KGPQ
The Gulfstream Sale (2019),3/27/19,74,B,C,HARD SPUN,MALIBU MINT,MALIBU MOON,OMEGA FARM AGENT,SUSAN MOULTON,120000,,3/22/17,KENTUCKY,24,,,,10.4,https://www.youtube.com/watch?v=2cfQd-czTck
The Gulfstream Sale (2019),3/27/19,75,CH,F,CANDY RIDE (ARG),MARISTAR,GIANT'S CAUSEWAY,NIALL BRENNAN STABLES AGENT IV,OUT,0,,3/25/17,KENTUCKY,23,,,,,
The Gulfstream Sale (2019),3/27/19,76,B,F,INTO MISCHIEF,MEADOW BREEZE,MEADOWLAKE,NIALL BRENNAN STABLES AGENT II,OUT,0,,2/9/17,KENTUCKY,23,,,,,
The Gulfstream Sale (2019),3/27/19,77,B,C,UNION RAGS,PREMURA,BERNARDINI,HARTLEY/DE RENZO THOROUGHBREDS AGENT,OUT,0,,1/27/17,KENTUCKY,23,,,,,
The Gulfstream Sale (2019),3/27/19,78,DKB,F,UNCLE MO,MIDNIGHT VISIT,HENNY HUGHES,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VI,SHADAI FARM,350000,,4/11/17,KENTUCKY,23,,,http://www.thorostride.com/sales/fasig-tipton-florida-2019-hip-78,10.1,https://www.youtube.com/watch?v=TAW16_W78Q0
The Gulfstream Sale (2019),3/27/19,79,B,C,PIONEEROF THE NILE,MINESAVE,MINESHAFT,HOBY & LAYNA KIGHT AGENT,OUT,0,,2/14/17,KENTUCKY,23,,,,22,https://www.youtube.com/watch?v=G4k6T3kROdY
