SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2022),2022-05-23,15,B,F,CONSTITUTION,SCATTERED CLOUDS,SCAT DADDY,HARRIS TRAINING CENTER LLC AGENT VII,OUT,0,,01/24/2020,KENTUCKY,H,,,,10.1,https://www.youtube.com/watch?v=fO1QZM8KKuc
Midlantic Two-Year-Olds in Training (2022),2022-05-23,16,B,C,PRACTICAL JOKE,SEA GAZER,TIZNOW,JAMES LAYDEN AGENT,NOT SOLD,37000,,03/01/2020,PENNSYLVANIA,D,,,https://youtu.be/gpr766s1_9s,10.4,https://www.youtube.com/watch?v=dEcGt8sUe6c
Midlantic Two-Year-Olds in Training (2022),2022-05-23,17,B,C,HOPPERTUNITY,SECRET AFFAIR,CAN THE MAN,ABG WARRIORS,OUT,0,,02/14/2020,PENNSYLVANIA,L,,,,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,18,DKB,C,DESTIN,SECRET MISSION,MISSION IMPAZIBLE,GRASSROOTS TRAINING AND SALES LLC AGENT IV,JOHN SERVIS AGENT FOR J. WASSERSON & B. BRITTINGHAM,50000,,05/12/2020,NEW YORK,I,,,,10.1,https://www.youtube.com/watch?v=kTTeFkqoJeU
Midlantic Two-Year-Olds in Training (2022),2022-05-23,19,B,C,GOLDENCENTS,SEEKING ATLANTIS,SEEKING THE GOLD,TOM MCCROCKLIN AGENT II,SCHUBERT AND PORTILLA RACING,25000,,04/17/2020,KENTUCKY,F/G,,,,10.3,https://www.youtube.com/watch?v=0-zdHlMoaNc
Midlantic Two-Year-Olds in Training (2022),2022-05-23,20,B,C,MORE THAN READY,SEEKING SHEBA,SEEKING THE GOLD,GOLDEN ROCK THOROUGHBREDS AGENT,NOT SOLD,47000,,04/24/2020,KENTUCKY,K/L,,,,10,https://www.youtube.com/watch?v=YuRbPFtbEK4
Midlantic Two-Year-Olds in Training (2022),2022-05-23,21,GRR,F,MIDNIGHT LUTE,SEE N WIN,HOLY BULL,COASTAL EQUINE LLC AGENT,OUT,0,,04/15/2020,NEW YORK,J,,,,10.2,https://www.youtube.com/watch?v=fRLuJZNrpZ0
Midlantic Two-Year-Olds in Training (2022),2022-05-23,22,DKB,F,TAPITURE,SEEYOUINTHETOWN,SPEIGHTSTOWN,PICK VIEW LLC AGENT,OUT,0,,04/16/2020,OHIO,T,,,,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,23,B,C,PEACE AND JUSTICE,SEVEN DREAMS,MAJESTIC WARRIOR,HARRIS TRAINING CENTER LLC AGENT II,OUT,0,,04/12/2020,PENNSYLVANIA,H,,,,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,24,B,F,CROSS TRAFFIC,SHAARAAT,DISTORTED HUMOR,CRYSTAL G. PICKETT,MEAH/LLOYD BLOODSTOCK AGT FOR STARRY NIGHT RACING,30000,,04/23/2020,KENTUCKY,F/G,,,,10.3,https://www.youtube.com/watch?v=32Vz4I8QlfE
Midlantic Two-Year-Olds in Training (2022),2022-05-23,25,DKB,F,PRACTICAL JOKE,SHAKEDOWN SISTER,PUT IT BACK,ROBERT BREWER,CARLOS PEREZ,95000,Y,03/06/2020,KENTUCKY,K,,,https://vimeo.com/712002136,10.1,https://www.youtube.com/watch?v=chap5ncENnw
Midlantic Two-Year-Olds in Training (2022),2022-05-23,26,DKB,F,JUSTIFY,SHARE THE MUSIC,UNBRIDLED'S SONG,PICK VIEW LLC AGENT,OUT,0,,05/08/2020,KENTUCKY,T,,,https://vimeo.com/709611786,10.2,https://www.youtube.com/watch?v=UDxiQzIIu50
Midlantic Two-Year-Olds in Training (2022),2022-05-23,27,GRR,C,STREET BOSS,SHE'S GOT RULES,HOLY BULL,CLASSIC BLOODSTOCK AGENT X,MCLANE HENDRICKS AGENT,14000,,04/15/2020,NEW YORK,J,,,https://vimeo.com/708511268,10.4,https://www.youtube.com/watch?v=8mJVusyZkFw
Midlantic Two-Year-Olds in Training (2022),2022-05-23,28,DKB,C,ARMY MULE,SHE'S HOT WIRED,CABLE BOY,EDDIE WOODS AGENT XXX,OUT,0,,03/30/2020,NEW YORK,J/K,,,https://vimeo.com/706582905,21.4,https://www.youtube.com/watch?v=zeXSDdgkGgc
Midlantic Two-Year-Olds in Training (2022),2022-05-23,29,DKB,C,MIDNIGHT STORM,SHE'S WITH IT,JUSTIN PHILLIP,CRANE THOROUGHBRED SERVICES LLC AGENT,JEFFREY MACKOR II AGENT FOR TRITON THOROUGHBREDS LLC,60000,,03/27/2020,KENTUCKY,K,,,,10.1,https://www.youtube.com/watch?v=-mW4DjuqgeE
Midlantic Two-Year-Olds in Training (2022),2022-05-23,30,B,C,BOLT D'ORO,SHINE SOFTLY,ALDEBARAN,PIKE RACING AGENT,SPENDTHRIFT FARM  & FRANK FLETCHER RACING,675000,,04/30/2020,NEW YORK,H,,,https://vimeo.com/710563649,10,https://www.youtube.com/watch?v=7Ca6eEaYacw
Midlantic Two-Year-Olds in Training (2022),2022-05-23,31,CH,F,MIDSHIPMAN,SHORT KAKES,KODIAK KOWBOY,RANDY MILES AGENT,TRIN BROOK STABLES INC,15000,,03/30/2020,NEW YORK,B/C,,,https://vimeo.com/709330178,11,https://www.youtube.com/watch?v=FpbZlN1fNRw
Midlantic Two-Year-Olds in Training (2022),2022-05-23,32,DKB,C,MALIBU MOON,SHOWTIME SAMURAI,FIRST SAMURAI,PICK VIEW LLC AGENT,LEGION BLOODSTOCK AGENT,100000,,04/19/2020,KENTUCKY,T,,,https://vimeo.com/706354558,10.2,https://www.youtube.com/watch?v=5t5bJS89izE
Midlantic Two-Year-Olds in Training (2022),2022-05-23,33,GRR,C,BERNARDINI,SHOYOYA,MACHO UNO,MARSHALL W. SILVERMAN AGENT,ACRES OF GREEN LTD AND JONNA MILLER,30000,Y,04/24/2020,KENTUCKY,F,,,,11.1,https://www.youtube.com/watch?v=HCl_3OozvEI
Midlantic Two-Year-Olds in Training (2022),2022-05-23,34,DKB,C,MOR SPIRIT,SIEGE GUN,CONGRATS,WHITMAN SALES LLC AGENT,OUT,0,,02/27/2020,KENTUCKY,D,,,,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,35,B,C,TAMARKUZ,SILKEN,OUT OF PLACE,WOLF CREEK FARMS AGENT III,AUGUSTUS MCRAE,110000,,04/28/2020,KENTUCKY,G,,,,10.1,https://www.youtube.com/watch?v=mnoKSO1P0AI
Midlantic Two-Year-Olds in Training (2022),2022-05-23,36,B,C,PRACTICAL JOKE,SILKEN LILY,GRAND SLAM,SCANLON TRAINING & SALES AGENT II,CLEAR STARS STABLE & MITRE BOX STABLE,95000,,02/23/2020,NEW YORK,T,,,https://vimeo.com/707553950,10,https://www.youtube.com/watch?v=Km1van-UPdc
Midlantic Two-Year-Olds in Training (2022),2022-05-23,37,DKB,F,CLOUD COMPUTING,SILK'S DIAMOND,FOREFATHERS,TOP LINE SALES LLC AGENT IV,BRUNO DE BERDT AGT FOR ANAAF,50000,,02/13/2020,NEW YORK,D/E,,,,10.1,https://www.youtube.com/watch?v=iWu3QtAwFKw
Midlantic Two-Year-Olds in Training (2022),2022-05-23,38,DKB,F,FREUD,SILVERAMA,MINESHAFT,HIDDEN BROOK AGENT I,MCMAHON AND HILL/BEGG RACING,20000,Y,02/22/2020,NEW YORK,K,,,https://vimeo.com/709709823,10.3,https://www.youtube.com/watch?v=50USMI2_oDA
Midlantic Two-Year-Olds in Training (2022),2022-05-23,39,CH,C,HOPPERTUNITY,SILVIKOVA,BADGE OF SILVER,PICK VIEW LLC AGENT,NOT SOLD,70000,,02/06/2020,PENNSYLVANIA,T,,,https://vimeo.com/710360420,10.2,https://www.youtube.com/watch?v=_ahHdd-RYq0
Midlantic Two-Year-Olds in Training (2022),2022-05-23,40,B,C,ARMY MULE,SIMMADOWNNOW,CANDY RIDE (ARG),SCANLON TRAINING & SALES AGENT XI,OUT,0,,03/21/2020,KENTUCKY,T,,,https://vimeo.com/707554035,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,41,DKB,F,ADIOS CHARLIE,SISHEBA,SILENT NAME (JPN),DE MERIC SALES AGENT,HAINES BROTHERS RACING,15000,,03/31/2020,NEW JERSEY,I/J,,,https://vimeo.com/711878083,10.3,https://www.youtube.com/watch?v=uY587vt-pBs
Midlantic Two-Year-Olds in Training (2022),2022-05-23,42,CH,F,BELLAMY ROAD,SISTER MARETTE,CUVEE,NIALL BRENNAN STABLES AGENT I,AMIRA CHICHAKLY AGENT FOR JOHN MOIRANO PINES STABLE,37500,Y,05/01/2020,NEW YORK,J/K,,,https://youtu.be/xldiZZCR93A,10.3,https://www.youtube.com/watch?v=pifphCFWndA
Midlantic Two-Year-Olds in Training (2022),2022-05-23,43,CH,F,SPEIGHTSTER,SKY WISE,SMARTY JONES,BEST A LUCK FARM LLC AGENT II,NICOLBY RACING STABLES LLC,39000,,03/07/2020,PENNSYLVANIA,I,,,https://vimeo.com/709111209,10.3,https://www.youtube.com/watch?v=XtmzuNlzV1o
Midlantic Two-Year-Olds in Training (2022),2022-05-23,44,DKB,F,GOOD SAMARITAN,SLAMIN' DIXIE,GRAND SLAM,KIRKWOOD STABLES AGENT III,WAYNE & TINA EVANS,30000,,05/13/2020,NEW YORK,C,,,https://vimeo.com/709303475,22,https://www.youtube.com/watch?v=O7rumO91Cpc
Midlantic Two-Year-Olds in Training (2022),2022-05-23,45,B,C,GOOD MAGIC,SLY WARRIOR,FIRST SAMURAI,NIALL BRENNAN STABLES AGENT III,OUT,0,,05/18/2020,KENTUCKY,J/K,,,,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,46,CH,C,KLIMT,SMALL KITCHEN,CORINTHIAN,GOLDEN ROCK THOROUGHBREDS AGENT,HARMASH RACING,50000,,04/18/2020,KENTUCKY,K/L,,,,10.2,https://www.youtube.com/watch?v=xH1QrqyP10M
Midlantic Two-Year-Olds in Training (2022),2022-05-23,47,B,C,TAPWRIT,SMART N SOFT,SMART STRIKE,L G AGENT,SPENDTHRIFT FARM  & FRANK FLETCHER RACING,340000,,03/03/2020,KENTUCKY,A,,,,21.2,https://www.youtube.com/watch?v=VR5-5MACEWM
Midlantic Two-Year-Olds in Training (2022),2022-05-23,48,B,F,EMPIRE MAKER,SNOW KID,LEMON DROP KID,COASTAL EQUINE LLC AGENT,OUT,0,,04/13/2020,KENTUCKY,J,,,https://vimeo.com/710535092,10.3,https://www.youtube.com/watch?v=X0Eo9z7D_NU
Midlantic Two-Year-Olds in Training (2022),2022-05-23,49,B,F,STREET SENSE,SNOW TOP MOUNTAIN,NAJRAN,CRANE THOROUGHBRED SERVICES LLC AGENT,A FERRIS ALLEN III AGT FOR WALTER DOGGETT,110000,,03/28/2020,VIRGINIA,K,,,,10.2,https://www.youtube.com/watch?v=Hm8Xl1goNgk
Midlantic Two-Year-Olds in Training (2022),2022-05-23,50,GRR,F,CAIRO PRINCE,SORENSTAM,TIZNOW,R. MARIE FARMS LLC AGENT I,DAVID D HEIM,8000,,01/24/2020,KENTUCKY,A,,,https://youtube.com/shorts/78LQS05Jw0I?feature=share,23,https://www.youtube.com/watch?v=kRAC0cj5HFg
Midlantic Two-Year-Olds in Training (2022),2022-05-23,51,DKB,F,AMERICAN PHAROAH,SOUL SINGER,FLATTER,JULIE DAVIES LLC AGENT,CHAD SCHUMER AGENT,80000,,01/29/2020,KENTUCKY,E/F,,,https://vimeo.com/709993312,10.4,https://www.youtube.com/watch?v=GIWcs9ZaNFs
Midlantic Two-Year-Olds in Training (2022),2022-05-23,52,B,C,JIMMY CREED,SOUTH ANDROS,SKY MESA,MASON SPRINGS LLC AGENT,MIKE MCCARTY,155000,,02/05/2020,KENTUCKY,I,,,https://vimeo.com/711461769,10.3,https://www.youtube.com/watch?v=zquJy1z29uE
Midlantic Two-Year-Olds in Training (2022),2022-05-23,53,CH,C,PRACTICAL JOKE,SOVEREIGN HALO,HAYNESFIELD,GLOBAL THOROUGHBREDS LLC,FELIX P SUSI,30000,Y,02/15/2020,KENTUCKY,L,,,https://vimeo.com/705590907,10.4,https://www.youtube.com/watch?v=_ELcBT6L3HY
Midlantic Two-Year-Olds in Training (2022),2022-05-23,54,GRR,F,HARD SPUN,SPECIAL THANKS,BROKEN VOW,HIDDEN BROOK AGENT I,NOT SOLD,120000,,04/27/2020,KENTUCKY,K,,,https://vimeo.com/711907068,10.2,https://www.youtube.com/watch?v=iOkFk3aHp80
Midlantic Two-Year-Olds in Training (2022),2022-05-23,55,CH,F,TAPIZAR,SPEEDY BIRD,BIRDSTONE,CLASSIC BLOODSTOCK AGENT VII,OUT,0,,02/18/2020,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,56,B,C,ARMY MULE,SPELLKER,CITY ZIP,WOODFORD THOROUGHBREDS AGENT VI,NOT SOLD,47000,,02/01/2020,ONTARIO,I,,,https://vimeo.com/707035844,10.3,https://www.youtube.com/watch?v=IrQThf-7hp4
Midlantic Two-Year-Olds in Training (2022),2022-05-23,57,B,F,CITY OF LIGHT,SPICY TEMPER,UNBRIDLED'S SONG,TOM MCCROCKLIN AGENT II,NOT SOLD,95000,,03/20/2020,NEW YORK,F/G,,,,10.2,https://www.youtube.com/watch?v=oPqeNNvB0Fk
Midlantic Two-Year-Olds in Training (2022),2022-05-23,58,DKB,F,CENTRAL BANKER,SPLASH OF ROSES,KAFWAIN,BOBBY DODD AGENT,OWL STABLE,75000,,02/20/2020,NEW YORK,C,,,https://youtu.be/VM858DjYca0,10.3,https://www.youtube.com/watch?v=NRX8zrOeJSw
Midlantic Two-Year-Olds in Training (2022),2022-05-23,59,CH,F,CONNECT,STARLET STORM,THE FACTOR,WHITMAN SALES LLC AGENT,NOT SOLD,12000,,03/10/2020,KENTUCKY,D,,,,10.1,https://www.youtube.com/watch?v=B6SQUtSu9Jo
Midlantic Two-Year-Olds in Training (2022),2022-05-23,60,DKB,F,UNIFIED,STAR POWER,SPEIGHTSTOWN,SBM TRAINING AND SALES AGENT,JOHN SERVIS AGENT,60000,Y,04/29/2020,KENTUCKY,T,,,https://vimeo.com/710360510,10.2,https://www.youtube.com/watch?v=OZCyb38SLxk
Midlantic Two-Year-Olds in Training (2022),2022-05-23,61,B,F,GOLDEN LAD,STARR GATE,MINESHAFT,JAMES LAYDEN AGENT,OUT,0,,04/16/2020,MARYLAND,D,,,,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,62,CH,C,GHOSTZAPPER,STARSEEKER,ROCK HARD TEN,EDDIE WOODS AGENT XXXVII,OUT,0,,02/13/2020,KENTUCKY,J/K,,,,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,63,B,C,TWIRLING CANDY,STARSHIP SCARLETT,DIXIE UNION,KINGS EQUINE AGENT,TRIN BROOK STABLES INC,31000,,05/26/2020,KENTUCKY,T,,,,10.2,https://www.youtube.com/watch?v=H6893lQGnKo
Midlantic Two-Year-Olds in Training (2022),2022-05-23,64,DKB,F,SHARP AZTECA,STARVISTA,MACLEAN'S MUSIC,GOLDEN ROCK THOROUGHBREDS AGENT,CORRALES RACING LLC,35000,,03/09/2020,MARYLAND,K/L,,,,10.3,https://www.youtube.com/watch?v=a1XZU-nMRak
Midlantic Two-Year-Olds in Training (2022),2022-05-23,65,DKB,F,MCCRAKEN,STAY COMPOSED,BERNSTEIN,CLASSIC BLOODSTOCK AGENT,RICHARD ERICKSON,25000,,05/29/2020,NEW YORK,J,,,https://vimeo.com/708511472,10.2,https://www.youtube.com/watch?v=mmQ0GjFyIgM
Midlantic Two-Year-Olds in Training (2022),2022-05-23,66,B,F,ANCHOR DOWN,STEAL THE SUGAR,CORONADO'S QUEST,CARY FROMMER LLC AGENT,OUT,0,,05/14/2020,IOWA,A/B,,,,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,67,B,C,SPEIGHTSTER,STELLABYMOONLIGHT,MALIBU MOON,CRANE THOROUGHBRED SERVICES LLC AGENT,NOT SOLD,49000,,05/07/2020,KENTUCKY,K,,,,10.2,https://www.youtube.com/watch?v=XffYdEzSFi4
Midlantic Two-Year-Olds in Training (2022),2022-05-23,68,CH,F,UNCLE LINO,STEPH'S BULLET,RED BULLET,JAMES LAYDEN AGENT,OUT,0,,04/10/2020,PENNSYLVANIA,D,,,,22,https://www.youtube.com/watch?v=z5EpfnOlC8k
Midlantic Two-Year-Olds in Training (2022),2022-05-23,69,CH,C,GOOD MAGIC,STOLEN STAR,CAT THIEF,SEQUEL BLOODSTOCK AGENT FOR CHESTER & MARY BROMAN,OUT,0,,03/26/2020,NEW YORK,G/H,,,,,
Midlantic Two-Year-Olds in Training (2022),2022-05-23,70,B,C,INTO MISCHIEF,STORMY REGATTA,MIDSHIPMAN,DE MERIC SALES AGENT,MAVERICK RACING SIENA FARM AND COMMONWEALTH,600000,,04/02/2020,KENTUCKY,I/J,,,https://vimeo.com/711031234,10.1,https://www.youtube.com/watch?v=xv5wPSj8N_I
Midlantic Two-Year-Olds in Training (2022),2022-05-23,71,CH,F,CENTRAL BANKER,STRATEGIC MISSILE,STRATEGIC MISSION,TOP LINE SALES LLC AGENT XI,NOT SOLD,28000,,04/14/2020,NEW YORK,D/E,,,,10.3,https://www.youtube.com/watch?v=-2Fps-r8Alg
Midlantic Two-Year-Olds in Training (2022),2022-05-23,72,B,F,UNCLE MO,STREET CREW,STREET CRY (IRE),KINGS EQUINE AGENT,NOT SOLD,17000,,04/07/2020,FLORIDA,T,,,,10.2,https://www.youtube.com/watch?v=JoYZ45yDUBw
Midlantic Two-Year-Olds in Training (2022),2022-05-23,73,B,F,VIOLENCE,STREET CRUIZER,QUALITY ROAD,PICK VIEW LLC AGENT,EASTER/TAPROOT FOR RILEY MOTT,180000,,05/11/2020,KENTUCKY,T,,,https://vimeo.com/709611872,21.4,https://www.youtube.com/watch?v=fdhGD3n7AkU
Midlantic Two-Year-Olds in Training (2022),2022-05-23,74,CH,F,ACCELERATE,STREET SURPRISE,STREET SENSE,GOLDEN ROCK THOROUGHBREDS AGENT,NOT SOLD,50000,,03/08/2020,KENTUCKY,K/L,,,,10.3,https://www.youtube.com/watch?v=dr8-yBKLTWw
Midlantic Two-Year-Olds in Training (2022),2022-05-23,75,DKB,C,WEST COAST,STRIKE FREE,SMART STRIKE,JULIE DAVIES LLC AGENT,DAME SIRE DREAM LLC,12000,,03/15/2020,KENTUCKY,E/F,,,https://vimeo.com/709981547,10.3,https://www.youtube.com/watch?v=iOFikh_qork
Midlantic Two-Year-Olds in Training (2022),2022-05-23,76,B,F,PRACTICAL JOKE,SULIS,MARIA'S MON,MCKATHAN BROS. SALES AGENT,VILLA ROSA/HARLO STABLE,200000,,03/05/2020,PENNSYLVANIA,J,,,https://vimeo.com/709886102,10.2,https://www.youtube.com/watch?v=ocSx7w7Xn9c
Midlantic Two-Year-Olds in Training (2022),2022-05-23,77,B,C,KANTHAROS,SUMMER CHANT,SUMMER BIRD,GLOBAL THOROUGHBREDS LLC,NOT SOLD,65000,,04/20/2020,KENTUCKY,L,,,https://vimeo.com/705685756,10.2,https://www.youtube.com/watch?v=fRyOue2Vc14
Midlantic Two-Year-Olds in Training (2022),2022-05-23,78,B,F,VIOLENCE,SUMMER ESCAPE,GIANT'S CAUSEWAY,BEST A LUCK FARM LLC AGENT IV,NOT SOLD,57000,,05/23/2020,NEW YORK,I,,,https://vimeo.com/709112078,10.4,https://www.youtube.com/watch?v=VKRxv1DNqRc
Midlantic Two-Year-Olds in Training (2022),2022-05-23,79,B,F,CLOUD COMPUTING,SUMMER OF JOY,SKY MESA,PAUL SHARP AGENT VII,EVERTON SMITH,9000,,03/13/2020,KENTUCKY,J/K,,,https://vimeo.com/709927198,10.4,https://www.youtube.com/watch?v=o0J3WFAPZXI
Midlantic Two-Year-Olds in Training (2022),2022-05-23,80,GRR,F,TAPWRIT,SUMMERTIME,SIBERIAN SUMMER,BRICK CITY THOROUGHBREDS,DELANCEY STABLES LLC & ANGELINOS RACING LLC,130000,,04/23/2020,KENTUCKY,H,,,,10.2,https://www.youtube.com/watch?v=MFxa6krQ17U
Midlantic Two-Year-Olds in Training (2022),2022-05-23,81,CH,F,BOURBON COURAGE,SUNDAY IN MALIBU,MALIBU MOON,BEATTIE HORSE TRAINING & SALES LLC AGENT,NOT SOLD,97000,,02/24/2020,MARYLAND,E,,,,10.1,https://www.youtube.com/watch?v=rkmv9NRtLYc
Midlantic Two-Year-Olds in Training (2022),2022-05-23,82,CH,C,MUNNINGS,SUNRISE KITTY,COWTOWN CAT,GOLDEN ROCK THOROUGHBREDS AGENT,NOT SOLD,95000,,04/14/2020,KENTUCKY,K/L,,,,10.3,https://www.youtube.com/watch?v=S-mvg96_0Fw
Midlantic Two-Year-Olds in Training (2022),2022-05-23,83,B,C,ACCELERATE,SUREMEANTTO,CANDY RIDE (ARG),BEST A LUCK FARM LLC AGENT I,A & J RACING STABLE LLC,12000,,02/06/2020,KENTUCKY,I,,,https://vimeo.com/709112966,11,https://www.youtube.com/watch?v=ozI4MUzY0-Q
Midlantic Two-Year-Olds in Training (2022),2022-05-23,84,B,F,UNCLE LINO,SWEET CITY BAND,CITY ZIP,JAMES LAYDEN AGENT,NOT SOLD,19000,,05/04/2020,MARYLAND,D,,,https://youtu.be/XriMctSpn3c,10.2,https://www.youtube.com/watch?v=r22ejGKhiLI
Midlantic Two-Year-Olds in Training (2022),2022-05-23,85,B,F,PALACE,SWEETIE TIY,LANGFUHR,MARSHALL W. SILVERMAN AGENT,NOT SOLD,20000,,03/22/2020,KENTUCKY,F,,,,10.4,https://www.youtube.com/watch?v=5x2mMyYgv2M
Midlantic Two-Year-Olds in Training (2022),2022-05-23,86,B,F,COLLECTED,SWEET MAGIC,QUALITY ROAD,CRYSTAL G. PICKETT AGENT FOR ROGER STERLING,NOT SOLD,9500,,03/03/2020,KENTUCKY,F/G,,,,11,https://www.youtube.com/watch?v=EtI4wVQl48w
Midlantic Two-Year-Olds in Training (2022),2022-05-23,87,CH,C,MIDSHIPMAN,SWEET MARGI,MARGIE'S WILDCAT,CRYSTAL G. PICKETT AGENT FOR ROGER STERLING,THREE DIAMONDS FARM LLC,45000,Y,04/19/2020,OHIO,F/G,,,,10.2,https://www.youtube.com/watch?v=Z0JNJzbAeZ8
Midlantic Two-Year-Olds in Training (2022),2022-05-23,88,B,F,GIRVIN,SWEET PISTOL,SMART STRIKE,PAUL SHARP AGENT IV,DONATO LANNI AGENT FOR MICHAEL LUND PETERSEN,725000,,04/14/2020,KENTUCKY,J/K,,,https://vimeo.com/709927536,10.1,https://www.youtube.com/watch?v=6lk8bvpK_Xc
Midlantic Two-Year-Olds in Training (2022),2022-05-23,89,B,C,SHARP AZTECA,SWEET SPELL,CANDY RIDE (ARG),JVC TRAINING AND SALES AGENT,NOT SOLD,57000,,02/29/2020,KENTUCKY,K,,,,10.3,https://www.youtube.com/watch?v=hBn8V-PFxcY
