SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2020),2020-06-29,11,B,F,ORB,GRASSY NELLIE,BELONG TO ME,SBM TRAINING AND SALES AGENT,JOE CASO,50000,Y,02/18/2018,KENTUCKY,J,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-11,10.1,https://www.youtube.com/watch?v=vLaYn70ZMUI
Midlantic Two-Year-Olds in Training (2020),2020-06-29,12,B,F,SUPER SAVER,GREENBACK FOREST,FORESTRY,CRANE THOROUGHBRED SERVICES LLC AGENT,JOHN MENTZ & GREG GILES,42000,,01/31/2018,KENTUCKY,F,,,,10.1,https://www.youtube.com/watch?v=J5AQitsf1Oc
Midlantic Two-Year-Olds in Training (2020),2020-06-29,13,DKB,F,JUSTIN PHILLIP,GREGORIANA,ASCOT KNIGHT,MCKEE BLOODSTOCK LLC AGENT,NOT SOLD,17000,,04/23/2018,KENTUCKY,J,,,,10.2,https://www.youtube.com/watch?v=FWRBtYEc1bU
Midlantic Two-Year-Olds in Training (2020),2020-06-29,14,DKB,F,AIR FORCE BLUE,GROTON CIRCLE,MR. GREELEY,PELICAN STATE THOROUGHBREDS AGENT,OUT,0,,05/03/2018,KENTUCKY,C,,,https://youtu.be/YBAFdCmBPB0,10.4,https://www.youtube.com/watch?v=44vsvVClS0U
Midlantic Two-Year-Olds in Training (2020),2020-06-29,15,DKB,F,ELUSIVE QUALITY,HAIRDO,MILLENNIUM WIND,CARY FROMMER LLC AGENT,OUT,0,,04/08/2018,KENTUCKY,A-B,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,16,CH,C,FROSTED,HANDWOVEN,INDIAN CHARLIE,SBM TRAINING AND SALES AGENT,OUT,0,,03/29/2018,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,17,CH,F,NOBLE MISSION (GB),HARLOTRY HOLIDAY,HARLAN'S HOLIDAY,PELICAN STATE THOROUGHBREDS AGENT,ALISTAIR RODEN BLOODSTOCK,35000,,05/25/2018,NEW YORK,C,,,https://youtu.be/LYQuzZFJ3Z0,10.4,https://www.youtube.com/watch?v=1b0Am71bjS0
Midlantic Two-Year-Olds in Training (2020),2020-06-29,18,CH,C,FIRST SAMURAI,HAUTE STYLE,UNUSUAL HEAT,PELICAN STATE THOROUGHBREDS AGENT,A F ALLEN III AGENT,15000,Y,03/28/2018,KENTUCKY,C,,,https://youtu.be/lYejEt-cbmg,10.4,https://www.youtube.com/watch?v=SeqjHkZhz5g
Midlantic Two-Year-Olds in Training (2020),2020-06-29,19,CH,C,LIAM'S MAP,HEARTS OF RED,LION HEART,SCANLON TRAINING & SALES AGENT FOR EXCEL BLOODSTOCK (BRUNO DE BERDT),NEW FARM,170000,,04/21/2018,KENTUCKY,G-H,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-19,10.1,https://www.youtube.com/watch?v=kfFhfN_KyGI
Midlantic Two-Year-Olds in Training (2020),2020-06-29,20,DKB,C,TWIRLING CANDY,HEART UNION,DIXIE UNION,RANDY MILES AGENT XI,TAPROOT BLOODSTOCK,100000,,02/12/2018,KENTUCKY,B-C,,,,10.3,https://www.youtube.com/watch?v=yfkWZ85GF9M
Midlantic Two-Year-Olds in Training (2020),2020-06-29,21,B,C,BODEMEISTER,HELLO CHARLIE,INDIAN CHARLIE,KINGS EQUINE AGENT,RICHARD P SILLAMAN AGENT,30000,,04/30/2018,NEW YORK,K,,,,10.3,https://www.youtube.com/watch?v=LbBgJg2qnko
Midlantic Two-Year-Olds in Training (2020),2020-06-29,22,CH,F,MIDSHIPMAN,HELLOO REGINA,WILBURN,CARY FROMMER LLC AGENT,NOT SOLD,140000,,04/23/2018,PENNSYLVANIA,A-B,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-22,10.3,https://www.youtube.com/watch?v=eCXCoyNT2O8
Midlantic Two-Year-Olds in Training (2020),2020-06-29,23,GRR,F,MALIBU MOON,HER SWEET SAINT,SWEETSOUTHERNSAINT,HEMINGWAY RACING AND TRAINING AGENT,JONATHAN GREEN,25000,,02/23/2018,FLORIDA,J,,,,10.3,https://www.youtube.com/watch?v=IfIagDMKas4
Midlantic Two-Year-Olds in Training (2020),2020-06-29,24,B,C,MAJESTIC CITY,HIDDEN REALITY,YES IT'S TRUE,ALL IN SALES AGENT,OUT,0,,05/12/2018,NEW YORK,L,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,25,DKB,F,SHANGHAI BOBBY,HI LILI,SILVER DEPUTY,BALLYSAX AGENT I,OUT,0,,03/28/2018,KENTUCKY,,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,26,B,F,PALACE MALICE,HIT THE LIMIT,UNCLE MO,SBM TRAINING AND SALES AGENT,CHARLES L BIGGS,40000,Y,03/07/2018,KENTUCKY,J,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-26,10.1,https://www.youtube.com/watch?v=aXGpshD0wQY
Midlantic Two-Year-Olds in Training (2020),2020-06-29,27,DKB,F,TONALIST,HOLIDAY APPLE,HARLAN'S HOLIDAY,KIRKWOOD STABLES AGENT IV,SACKATOGA STABLE,290000,,05/06/2018,NEW YORK,C-D,,,,22.1,https://www.youtube.com/watch?v=kzd3oeAilUo
Midlantic Two-Year-Olds in Training (2020),2020-06-29,28,DKB,F,EXAGGERATOR,HOLIDAY SHOPPING,HARLAN'S HOLIDAY,TOM MCCROCKLIN AGENT,CASH IS KING LLC,50000,,02/14/2018,KENTUCKY,I,,,,10.4,https://www.youtube.com/watch?v=Ne-sHuk5Zl8
Midlantic Two-Year-Olds in Training (2020),2020-06-29,29,DKB,C,MEDAGLIA D'ORO,HOME RULE,EMPIRE MAKER,KINGS EQUINE AGENT,NOT SOLD,180000,,04/29/2018,KENTUCKY,K,,,,10.2,https://www.youtube.com/watch?v=OilR0aKNJ-I
Midlantic Two-Year-Olds in Training (2020),2020-06-29,31,B,F,INTO MISCHIEF,HONOUR ISABEL,HONOUR AND GLORY,CARY FROMMER LLC AGENT,ROCKBRIDGE BLOODSTOCK AGENT FOR RUIS RACING,250000,,05/12/2018,FLORIDA,A-B,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-31,10.1,https://www.youtube.com/watch?v=-qyxQM9ayKE
Midlantic Two-Year-Olds in Training (2020),2020-06-29,32,B,C,CARPE DIEM,HOT ATTRACTION,PULPIT,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT  I,DENNIS O'NEILL,120000,,02/27/2018,KENTUCKY,H,,,,10.1,https://www.youtube.com/watch?v=H5NDbUr1Fa8
Midlantic Two-Year-Olds in Training (2020),2020-06-29,33,B,C,EFFINEX,HOUSE VIRGIN,HOUSEBUSTER,SCANLON TRAINING & SALES AGENT XVIII,NOT SOLD,19000,,05/01/2018,NEW YORK,G-H,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-33,11,https://www.youtube.com/watch?v=5TZ4uV3TXL4
Midlantic Two-Year-Olds in Training (2020),2020-06-29,34,CH,F,MACLEAN'S MUSIC,HUG IT OUT,MEDAGLIA D'ORO,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,OUT,0,,04/25/2018,KENTUCKY,L,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,35,B,C,ELUSIVE QUALITY,HUMBLE SONG,SONGANDAPRAYER,JULIE DAVIES LLC AGENT,WEST POINT THOROUGHBREDS INC,105000,,05/13/2018,KENTUCKY,E-F,,,,10.1,https://www.youtube.com/watch?v=TeFkwIyIqbE
Midlantic Two-Year-Olds in Training (2020),2020-06-29,36,B,F,LAOBAN,HUNG THE MOON,MALIBU MOON,PAUL SHARP AGENT XII,OUT,0,,03/08/2018,KENTUCKY,J-K,,,,10.3,https://www.youtube.com/watch?v=uRFuuFN0a2c
Midlantic Two-Year-Olds in Training (2020),2020-06-29,37,B,F,CONSTITUTION,ICY TEA,STORM CAT,KIRKWOOD STABLES AGENT XI,OUT,0,,04/07/2018,PENNSYLVANIA,C-D,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,38,GRR,C,FROSTED,IF NOT FOR HER,NOT FOR LOVE,CARY FROMMER LLC AGENT,CASH IS KING LLC,110000,,03/03/2018,KENTUCKY,A-B,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-38,10.2,https://www.youtube.com/watch?v=DwcsDn5pYIk
Midlantic Two-Year-Olds in Training (2020),2020-06-29,39,GRR,F,HALF OURS,ILLUSTRIOUS DREAM,DAYJUR,KIRKWOOD STABLES AGENT X,TERRY GABRIEL AGENT,90000,,01/25/2018,LOUISIANA,C-D,,,,21.2,https://www.youtube.com/watch?v=kbsKo__WvVg
Midlantic Two-Year-Olds in Training (2020),2020-06-29,40,DKB,C,STRONG MANDATE,I'M FANTABULOUS,FORESTRY,RANDY MILES AGENT XIV,KRISTIAN VILLANTE AGENT,55000,,03/05/2018,KENTUCKY,B-C,,,,10.1,https://www.youtube.com/watch?v=LMzXcedVKc0
Midlantic Two-Year-Olds in Training (2020),2020-06-29,41,DKB,C,TOURIST,IMPENDING STORM,MINESHAFT,GRASSROOTS TRAINING & SALES LLC AGENT,NOT SOLD,29000,,05/04/2018,NEW YORK,I,,,https://vimeo.com/423875734/884ca098b7,10.4,https://www.youtube.com/watch?v=kO_jwV0RgEg
Midlantic Two-Year-Olds in Training (2020),2020-06-29,42,B,F,QUALITY ROAD,INFLICTION,STORMY ATLANTIC,PELICAN STATE THOROUGHBREDS AGENT,OUT,0,,03/30/2018,KENTUCKY,C,,,https://youtu.be/m2W3Xe12YKQ,10.4,https://www.youtube.com/watch?v=EZCn5JGipiQ
Midlantic Two-Year-Olds in Training (2020),2020-06-29,43,B,F,FREE WORLD,IN STEP DANCER,STUDENT COUNCIL,KIRKWOOD STABLES AGENT X,OUT,0,,01/26/2018,KENTUCKY,C-D,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,44,DKB,C,FLAT OUT,INTHERIVER,SUNRIVER,CLASSIC BLOODSTOCK LLC AGENT II,XTREME RACING STABLES LLC,110000,,04/04/2018,FLORIDA,I,,,,10.1,https://www.youtube.com/watch?v=6V90xRVnizg
Midlantic Two-Year-Olds in Training (2020),2020-06-29,45,DKB,C,LIAM'S MAP,IN THE ROUGH,STORMY ATLANTIC,TOP LINE SALES LLC AGENT VI,OUT,0,,03/13/2018,NEW YORK,L,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,46,DKB,C,MEDAGLIA D'ORO,INVENTIVE,DIXIE UNION,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,OUT,0,,02/12/2018,KENTUCKY,L,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,47,B,C,STREET SENSE,IRISH CONNECTION,MR. GREELEY,TOP LINE SALES LLC AGENT IV,OUT,0,,04/08/2018,KENTUCKY,L,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,48,CH,F,EXAGGERATOR,IRISH PLEASURE,AWESOME AGAIN,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT X,DAVANT LATHAM AGENT,32000,,02/27/2018,KENTUCKY,H,,,,22.1,https://www.youtube.com/watch?v=NbHLQXYfjy8
Midlantic Two-Year-Olds in Training (2020),2020-06-29,49,GRR,F,LAOBAN,IRISH RIDGE,CACTUS RIDGE,SCANLON TRAINING & SALES AGENT VIII,CLEAR STARS STABLES/ MITREBOX STABLE,110000,,02/12/2018,NEW YORK,G-H,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-49,10.2,https://www.youtube.com/watch?v=EK6sEo8q6Hs
Midlantic Two-Year-Olds in Training (2020),2020-06-29,50,DKB,F,UPTOWNCHARLYBROWN,ITS MY TOWN,COWTOWN CAT,GRASSROOTS TRAINING & SALES LLC AGENT,THOMAS SWALES IV,65000,,03/29/2018,PENNSYLVANIA,I,,,https://vimeo.com/423817633/52b233dd07,10.1,https://www.youtube.com/watch?v=oUFsZfd5CVo
Midlantic Two-Year-Olds in Training (2020),2020-06-29,51,GRR,C,SPEIGHTSTER,IZZY IZZY,MIZZEN MAST,L.G. AGENT,NOT SOLD,95000,,03/27/2018,KENTUCKY,A,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-51,10,https://www.youtube.com/watch?v=XYLQbpgrkL0
Midlantic Two-Year-Olds in Training (2020),2020-06-29,52,B,C,TAPIT,JACKPOT JOANIE,GIANT'S CAUSEWAY,KIRKWOOD STABLES AGENT FOR GULFSTREAM GALLOP IV,RAY WILLIS,250000,Y,04/03/2018,KENTUCKY,C-D,,,,22,https://www.youtube.com/watch?v=2VX758RWFUc
Midlantic Two-Year-Olds in Training (2020),2020-06-29,53,GRR,C,NORMANDY INVASION,JAMAICAN GINGER,MARIA'S MON,WES CARTER AGENT III,IYACYAS RACING LLC,6000,,04/08/2018,NEW YORK,F-G,,,,22.3,https://www.youtube.com/watch?v=j5Cw5eLnqUc
Midlantic Two-Year-Olds in Training (2020),2020-06-29,54,DKB,F,BRODY'S CAUSE,JAMAICAN SMOKE,LATENT HEAT,KINGS EQUINE AGENT FOR SPENDTHRIFT FARM LLC,NOT SOLD,30000,,04/14/2018,KENTUCKY,K,,,,10.3,https://www.youtube.com/watch?v=A25HE_zGITo
Midlantic Two-Year-Olds in Training (2020),2020-06-29,55,CH,C,DOMINUS,JAMBOREE,GRAND SLAM,TOP LINE SALES LLC AGENT XII,OUT,0,,01/31/2018,KENTUCKY,L,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,56,DKB,C,TEUFLESBERG,JAN BETH JO,CHIEF SEATTLE,GRASSROOTS TRAINING & SALES LLC,NOT SOLD,28000,,03/13/2018,NEW YORK,I,,,https://vimeo.com/423880629/3182d963c4,10.3,https://www.youtube.com/watch?v=QCaKyyM2Rgs
Midlantic Two-Year-Olds in Training (2020),2020-06-29,57,DKB,F,NYQUIST,JESSICA IS BACK,PUT IT BACK,WES CARTER AGENT III,OUT,0,,02/25/2018,KENTUCKY,F-G,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,58,CH,C,SPEIGHTSTER,JILLY MAC,MINESHAFT,HEMINGWAY RACING AND TRAINING AGENT,ALONZO RACING,10000,Y,04/10/2018,KENTUCKY,J,,,,10.4,https://www.youtube.com/watch?v=cC3TDBmG7Rw
Midlantic Two-Year-Olds in Training (2020),2020-06-29,59,DKB,C,RUNHAPPY,JUSTASPRINKLE,GILDED TIME,KINGS EQUINE AGENT,OUT,0,,04/09/2018,KENTUCKY,K,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,60,B,F,MALIBU MOON,JUST LOUISE,FIVE STAR DAY,SBM TRAINING AND SALES AGENT,OUT,0,,04/19/2018,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,61,B,C,MACLEAN'S MUSIC,KATHLEEN L,PINE BLUFF,ALL IN SALES AGENT,OUT,0,,04/06/2018,ARKANSAS,L,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,62,GRR,F,IRONICUS,KATHY'S CHANCE,UNION RAGS,HEMINGWAY RACING AND TRAINING AGENT,OWL STABLE,35000,,01/27/2018,NEW YORK,J,,,,10.2,https://www.youtube.com/watch?v=CPG4MM9fits
Midlantic Two-Year-Olds in Training (2020),2020-06-29,63,DKB,C,VIOLENCE,KELLY MAC,THUNDER GULCH,BEST A LUCK FARM LLC AGENT IV,OUT,0,,04/06/2018,PENNSYLVANIA,I,,,https://vimeo.com/429759934/f956902913,10.3,https://www.youtube.com/watch?v=lEHK4mMmPYU
Midlantic Two-Year-Olds in Training (2020),2020-06-29,64,GRR,C,TWIRLING CANDY,KIAMIKA,WITH APPROVAL,TOM MCCROCKLIN AGENT,MARK GLATT,85000,,04/24/2018,CALIFORNIA,I,,,,10.4,https://www.youtube.com/watch?v=TibOQ6igIfY
Midlantic Two-Year-Olds in Training (2020),2020-06-29,65,CH,F,ANCHOR DOWN,KIDDER DONE,THUNDER GULCH,GOLDEN ROCK AGENT,WATERSHED,8000,,02/20/2018,KENTUCKY,F-G,,,,10.4,https://www.youtube.com/watch?v=qaWpSpyx0a8
Midlantic Two-Year-Olds in Training (2020),2020-06-29,66,B,C,AMERICAN PHAROAH,KIMBOLTON,FIRST DEFENCE,RANDY MILES AGENT IV,NOT SOLD,290000,,02/21/2018,KENTUCKY,B-C,,,,10.2,https://www.youtube.com/watch?v=BvPBPLXjnho
Midlantic Two-Year-Olds in Training (2020),2020-06-29,67,B,C,UNION RAGS,KIOWA,STEPHEN GOT EVEN,CARY FROMMER LLC AGENT,RON ELLIS AGENT,140000,,04/22/2018,VIRGINIA,A-B,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-67,10.3,https://www.youtube.com/watch?v=4Z35cMT2bEk
Midlantic Two-Year-Olds in Training (2020),2020-06-29,68,DKB,C,NYQUIST,KIVI,KING OF KINGS (IRE),RANDY MILES AGENT V,NOT SOLD,95000,,05/12/2018,KENTUCKY,B-C,,,,10.2,https://www.youtube.com/watch?v=v40e3Yh-tx0
Midlantic Two-Year-Olds in Training (2020),2020-06-29,69,CH,F,BOURBON COURAGE,KOHANYA,SPRING AT LAST,CARY FROMMER LLC AGENT,OUT,0,,05/09/2018,MARYLAND,A-B,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,70,CH,C,FROSTED,KOKADRIE,CORONADO'S QUEST,PIKE RACING AGENT,BREEZE EASY,250000,,04/20/2018,KENTUCKY,E,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-70,10.1,https://www.youtube.com/watch?v=SwEfwTMhyTU
Midlantic Two-Year-Olds in Training (2020),2020-06-29,71,DKB,C,FLINTSHIRE (GB),KOOL CHARLI,TALE OF THE CAT,SBM TRAINING AND SALES AGENT,OUT,0,,04/15/2018,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,72,GRR,F,KITTEN'S JOY,LACA,CHEROKEE RUN,ALL DREAMS EQUINE AGENT,MICHAEL PENDER AGENT FOR AARON PEWTHERER,40000,Y,04/20/2018,KENTUCKY,G,,,http://www.youtube.com/watch?v=ES3Yfaf6_z0,10.3,https://www.youtube.com/watch?v=973RsYP06d8
Midlantic Two-Year-Olds in Training (2020),2020-06-29,73,B,C,MACLEAN'S MUSIC,LADY ARIELLE'S KEY,INDYGO SHINER,RANDY MILES AGENT VII,URIAH ST LEWIS/ TRINBROOK STABLE,27000,,02/09/2018,NEW YORK,B-C,,,,10.3,https://www.youtube.com/watch?v=hf8AXLUcuzk
Midlantic Two-Year-Olds in Training (2020),2020-06-29,74,DKB,F,LAOBAN,LADY DAPHNE,HARLAN'S HOLIDAY,HIDDEN BROOK AGENT III,NORTHSHORE BLOODSTOCK AGENT,50000,,02/22/2018,NEW YORK,J-K,,,,10.3,https://www.youtube.com/watch?v=L9m_AgSYejM
Midlantic Two-Year-Olds in Training (2020),2020-06-29,75,CH,C,FIRST DUDE,LADY ELITE,MR. GREELEY,BEST A LUCK FARM LLC,A & J RACING STABLE,30000,,04/24/2018,PENNSYLVANIA,I,,,https://vimeo.com/429758930/79f5677dae,10.3,https://www.youtube.com/watch?v=S9-U4W13P3g
Midlantic Two-Year-Olds in Training (2020),2020-06-29,76,DKB,C,GOLDEN LAD,LADY IN ERMINE,HONOUR AND GLORY,NOMAD FARM TRAINING & SALES LLC AGENT,NOT SOLD,19000,,04/04/2018,MARYLAND,L,,,,10.3,https://www.youtube.com/watch?v=7Oz1hBJU4vI
Midlantic Two-Year-Olds in Training (2020),2020-06-29,77,B,F,SHACKLEFORD,LADY OF LONG AGO,OUTFLANKER,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,DAVID NEILSON,15000,,05/16/2018,FLORIDA,H,,,,10.4,https://www.youtube.com/watch?v=YZHTum9Aa4I
Midlantic Two-Year-Olds in Training (2020),2020-06-29,78,B,C,BIG BLUE KITTEN,LADY PRADO,FORT PRADO,KIRKWOOD STABLES AGENT X,C. FENWICK/KIRKWOOD AGENT,11000,,01/09/2018,KENTUCKY,C-D,,,,22.3,https://www.youtube.com/watch?v=gYvpKjVlGJw
Midlantic Two-Year-Olds in Training (2020),2020-06-29,79,B,F,BOURBON COURAGE,LADY SEAGIRL,ROYAL ACADEMY,CARY FROMMER LLC AGENT,RIVER CARD STABLE,35000,,04/25/2018,MARYLAND,A-B,,,,10.2,https://www.youtube.com/watch?v=3BE-jY7xleo
Midlantic Two-Year-Olds in Training (2020),2020-06-29,80,B,F,CINCO CHARLIE,LANTERN,MINESHAFT,CARY FROMMER LLC AGENT,BELLADONNA RACING LLC II,200000,,02/14/2018,KENTUCKY,A-B,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yo-2020-hip-80,10.1,https://www.youtube.com/watch?v=ZT2ALL4F4LY
Midlantic Two-Year-Olds in Training (2020),2020-06-29,81,DKB,F,SHANGHAI BOBBY,LATITUDE FORTY,CHESTER HOUSE,WES CARTER AGENT III,WES CARTER AGENT,15000,,03/02/2018,KENTUCKY,F-G,,,,22,https://www.youtube.com/watch?v=OjhS8qF6wlI
Midlantic Two-Year-Olds in Training (2020),2020-06-29,82,CH,F,SPEIGHTSTER,LAUREL HEIGHTS,CAPE BLANCO (IRE),GRASSROOTS TRAINING & SALES LLC,JOSEPH BROCKLEBANK AGENT,40000,,03/01/2018,KENTUCKY,I,,,https://vimeo.com/424378067/b879be113b,10.2,https://www.youtube.com/watch?v=2S019OYKR0U
Midlantic Two-Year-Olds in Training (2020),2020-06-29,83,DKB,F,PIONEEROF THE NILE,LAWN PARTY,MEDAGLIA D'ORO,KINGS EQUINE AGENT,NOT SOLD,150000,,02/27/2018,KENTUCKY,K,,,,10.2,https://www.youtube.com/watch?v=oqCChSEZ0Ys
Midlantic Two-Year-Olds in Training (2020),2020-06-29,84,B,F,CREATIVE CAUSE,LEAH'S KITTEN,KITTEN'S JOY,ALL DREAMS EQUINE AGENT,URIAH ST LEWIS/ TRINBROOK STABLE,6500,,03/09/2018,KENTUCKY,G,,,http://www.youtube.com/watch?v=yN2zj6vavs8,10.4,https://www.youtube.com/watch?v=cDFkAxqbiR8
Midlantic Two-Year-Olds in Training (2020),2020-06-29,85,B,C,CANDY RIDE (ARG),LETGOMYECHO,MENIFEE,HOBY & LAYNA KIGHT AGENT,OUT,0,,02/28/2018,KENTUCKY,A,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,86,B,F,CALIFORNIA CHROME,LIKE A MILLION,STREET SENSE,KINGS EQUINE AGENT,OUT,0,,03/11/2018,KENTUCKY,K,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,87,B,C,BLAME,LITTLE SANDY,SPEIGHTSTOWN,CRANE THOROUGHBRED SERVICES LLC AGENT,DAVID MERJAN/MARK HENNIG AGT,100000,,03/29/2018,KENTUCKY,F,,,,10.2,https://www.youtube.com/watch?v=bsa25KSuuwo
Midlantic Two-Year-Olds in Training (2020),2020-06-29,88,B,F,OUTWORK,LONG KISS GOODBYE,INTO MISCHIEF,ROD MCVEY,OUT,0,,04/27/2018,KENTUCKY,,,,,,
Midlantic Two-Year-Olds in Training (2020),2020-06-29,89,B,C,CARPE DIEM,LOTTA ATTITUDE,SHARP HUMOR,CRANE THOROUGHBRED SERVICES LLC AGENT,JAY F YOUNG,32000,,02/04/2018,KENTUCKY,F,,,,10.1,https://www.youtube.com/watch?v=qfo59zGWAvE
Midlantic Two-Year-Olds in Training (2020),2020-06-29,90,DKB,C,EXAGGERATOR,LOTTO TICKET,INVISIBLE INK,JULIE DAVIES LLC AGENT,ANTHONY COMO,7500,,04/16/2018,NEW YORK,E-F,,,,11.1,https://www.youtube.com/watch?v=Qz-di5m0JWs
