SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2021),2021-05-17,15,DKB,F,STREET SENSE,MARIA'S CANDY,CANDY RIDE (ARG),PIKE RACING AGENT,BRUCE BROWN FOR SUGAR BEAR,45000,Y,04/02/2019,NEW YORK,H,,,https://vimeo.com/547719846,10.4,https://www.youtube.com/watch?v=G-aQjL8X0Rs
Midlantic Two-Year-Olds in Training (2021),2021-05-17,16,CH,C,MUNNINGS,MARKET LOVER,LATENT HEAT,CARY FROMMER LLC AGENT,JAS,380000,,05/01/2019,KENTUCKY,A-B,,,https://vimeo.com/548511471,10.1,https://www.youtube.com/watch?v=rsMSn60phKM
Midlantic Two-Year-Olds in Training (2021),2021-05-17,17,B,C,LAOBAN,MARSHTINI,BERNARDINI,TOP LINE SALES LLC AGENT XIX,CLEAR STARS STABLE MITRE BOX STABLE,75000,,04/02/2019,NEW YORK,D-E,,,,10.4,https://www.youtube.com/watch?v=R2eica3WVG0
Midlantic Two-Year-Olds in Training (2021),2021-05-17,18,CH,F,TALENT SEARCH,MARY COLE,BROKEN VOW,GRASSROOTS TRAINING AND SALES LLC AGENT,JOSEPH BESECKER,28000,,03/04/2019,PENNSYLVANIA,I,,,https://vimeo.com/545158430,10.2,https://www.youtube.com/watch?v=_FkOiL7XnKk
Midlantic Two-Year-Olds in Training (2021),2021-05-17,19,CH,F,KLIMT,MARY DELANEY,HENNESSY,JULIE DAVIES LLC AGENT,OUT,0,,03/09/2019,KENTUCKY,E-F,,,https://vimeo.com/549693483,11,https://www.youtube.com/watch?v=cKrni859Yzk
Midlantic Two-Year-Olds in Training (2021),2021-05-17,20,DKB,G,MOSLER,MATTY'S SENSATION,STEPHEN GOT EVEN,WES CARTER AGENT I,NOT SOLD,19000,,03/29/2019,MARYLAND,G,,,,22.3,https://www.youtube.com/watch?v=wtEh-BFwtNc
Midlantic Two-Year-Olds in Training (2021),2021-05-17,21,B,C,ASTERN (AUS),MAYA PRINCESS,STREET SENSE,JULIE DAVIES LLC AGENT,R LARRY JOHNSON,50000,,03/13/2019,KENTUCKY,E-F,,,https://vimeo.com/549072792,10.2,https://www.youtube.com/watch?v=PBQmNQ31Kl8
Midlantic Two-Year-Olds in Training (2021),2021-05-17,22,GRR,C,CUPID,MAYFIELD,EXPLOIT,CRANE THOROUGHBRED SERVICES LLC AGENT,N L RACING,10000,,04/01/2019,KENTUCKY,F-G,,,,G,https://www.youtube.com/watch?v=6AtXERsBLvw
Midlantic Two-Year-Olds in Training (2021),2021-05-17,23,B,F,PAYNTER,MAYS TREASURETROVE,FORESTRY,MARSHALL W. SILVERMAN AGENT,LEO A HOLT,45000,Y,03/24/2019,FLORIDA,F,,,,10.3,https://www.youtube.com/watch?v=B8L5DvpyOEA
Midlantic Two-Year-Olds in Training (2021),2021-05-17,24,CH,F,SHACKLEFORD,MEADOWLANDING,MEADOWLAKE,DE MERIC SALES AGENT,MIKE AND DIANE MORIARTY,20000,,02/22/2019,KENTUCKY,I-J,,,,11,https://www.youtube.com/watch?v=qptgSFyavZY
Midlantic Two-Year-Olds in Training (2021),2021-05-17,25,B,F,CROSS TRAFFIC,MEDITTERANEANPEARL,ESKENDEREYA,WES CARTER AGENT III,RANDI PERSAUD,20000,,03/22/2019,NEW YORK,G,,,,11.1,https://www.youtube.com/watch?v=bJb3X_Rui64
Midlantic Two-Year-Olds in Training (2021),2021-05-17,26,B,F,TWIRLING CANDY,MELODY MAIDEN,SAINT BALLADO,TOM MCCROCKLIN AGENT,OUT,0,,03/20/2019,KENTUCKY,I,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,27,DKB,F,PRACTICAL JOKE,MENTALLY UNSTABLE,GOOD REWARD,SBM TRAINING AND SALES AGENT,JOSEPH BESECKER,20000,,03/12/2019,KENTUCKY,K-L,,,https://vimeo.com/546678855/44e57ecea5,11,https://www.youtube.com/watch?v=jpNq9eJUP4o
Midlantic Two-Year-Olds in Training (2021),2021-05-17,28,B,F,GOLDEN LAD,MICHAELS BUTTERFLY,JUMP START,WES CARTER AGENT III,MOJALLALI STABLE,28000,,02/02/2019,MARYLAND,G,,,,22.3,https://www.youtube.com/watch?v=Bxxro5mXKC4
Midlantic Two-Year-Olds in Training (2021),2021-05-17,29,B,C,LAOBAN,MICK'S DOLL,MOJAVE MOON,CARY FROMMER LLC AGENT,JOHN R MURRELL,77000,,03/11/2019,NEW YORK,A-B,,,https://vimeo.com/548511551,10.3,https://www.youtube.com/watch?v=rHzSxUdUX7I
Midlantic Two-Year-Olds in Training (2021),2021-05-17,30,B,C,MACLEAN'S MUSIC,MICROBURST,AWESOME AGAIN,TOM MCCROCKLIN AGENT,OUT,0,,02/15/2019,KENTUCKY,I,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,31,B,C,KLIMT,MILDRED,HARD SPUN,CRANE THOROUGHBRED SERVICES LLC AGENT,LADY OLIVIA AT NORTH CLIFF,7000,,01/25/2019,KENTUCKY,F-G,,,,11.1,https://www.youtube.com/watch?v=PEqY7ZP9Pxg
Midlantic Two-Year-Olds in Training (2021),2021-05-17,32,B,F,FLATTER,MINDS EYES,MACHO UNO,SCANLON TRAINING & SALES AGENT FOR EXCEL BLOODSTOCK (BRUNO DE BERDT),OUT,0,,03/05/2019,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,33,B,F,JIMMY CREED,MINE OWN,MINESHAFT,SCANLON TRAINING & SALES AGENT XI,NOT SOLD,34000,,04/11/2019,KENTUCKY,T,,,https://vimeo.com/543054282,10.2,https://www.youtube.com/watch?v=z-TDoM-k6gU
Midlantic Two-Year-Olds in Training (2021),2021-05-17,34,B,F,CLASSIC EMPIRE,MISCHIEVOUS MISTY,INTO MISCHIEF,PIKE RACING AGENT,OUT,0,,02/12/2019,KENTUCKY,H,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,35,B,G,WAR DANCER,MISS GOLDEN FREUD,FREUD,WES CARTER AGENT I,MARJORIE J STRIETER,20000,,04/11/2019,NEW YORK,G,,,,10.3,https://www.youtube.com/watch?v=Qc9MNgjG6-E
Midlantic Two-Year-Olds in Training (2021),2021-05-17,36,B,C,PRACTICAL JOKE,MISS MARY PAT,SERVICE STRIPE,EDDIE WOODS AGENT LVI,OUT,0,,03/29/2019,KENTUCKY,J-K,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,37,CH,C,JIMMY CREED,MISS MATZO,ROYAL ACADEMY,KINGS EQUINE AGENT,JOSEPH BESECKER,30000,,05/11/2019,ONTARIO,K,,,,10.1,https://www.youtube.com/watch?v=HsYjTpKUpjQ
Midlantic Two-Year-Olds in Training (2021),2021-05-17,38,B,C,PEACE AND JUSTICE,MISS METEOR,TRAPPE SHOT,HARRIS TRAINING CENTER LLC AGENT III,JUN PARK AGENT FOR POCKET ACES RACING LLC,38000,,03/05/2019,PENNSYLVANIA,C,,,https://vimeo.com/546903930/bbf69a773a,11,https://www.youtube.com/watch?v=0oQfZ_we_mc
Midlantic Two-Year-Olds in Training (2021),2021-05-17,39,DKB,F,MASTERY,MISS MO KELLY,CONGRATS,HIDDEN BROOK AGENT XI,OUT,0,,02/14/2019,KENTUCKY,K,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,40,CH,C,MAJESTIC CITY,MISSTERIA,DANCE WITH RAVENS,BRYAN FORD TRAINING STABLE LLC AGENT,BOB DAVIS,15000,Y,02/06/2019,NEW YORK,T,,,https://vimeo.com/547923814,11,https://www.youtube.com/watch?v=VK2ArepJp0I
Midlantic Two-Year-Olds in Training (2021),2021-05-17,41,GRR,F,MEDAGLIA D'ORO,MO CHUISLE,FREE HOUSE,PIKE RACING AGENT,PHIL SCHOENTHAL AGENT FOR D HATMAN TBDS,350000,,04/17/2019,KENTUCKY,H,,,https://vimeo.com/547719795,10.2,https://www.youtube.com/watch?v=U2EEuHzPpko
Midlantic Two-Year-Olds in Training (2021),2021-05-17,42,DKB,C,BRODY'S CAUSE,MO DIXIE,UNCLE MO,CARY FROMMER LLC AGENT,OUT,0,,03/12/2019,FLORIDA,A-B,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,43,CH,C,FIRST SAMURAI,MOLLY PEACHES,MEADOWLAKE,TOM MCCROCKLIN AGENT,RANDI PERSAUD,20000,,04/13/2019,NEW YORK,I,,,,11,https://www.youtube.com/watch?v=geh1gZCFzOE
Midlantic Two-Year-Olds in Training (2021),2021-05-17,44,B,C,OUTWORK,MONY'SLITTLEGRACIE,ALPHABET SOUP,CRANE THOROUGHBRED SERVICES LLC AGENT,JOSEPH BESECKER,24000,,02/13/2019,PENNSYLVANIA,F-G,,,,10.4,https://www.youtube.com/watch?v=qFN2ZUsSFM0
Midlantic Two-Year-Olds in Training (2021),2021-05-17,45,B,C,CLASSIC EMPIRE,MOONING FOR YOU,MALIBU MOON,SCANLON TRAINING & SALES AGENT FOR EXCEL BLOODSTOCK (BRUNO DE BERDT),MICHAEL MAKER,100000,,03/02/2019,KENTUCKY,T,,,https://vimeo.com/543052378,10.2,https://www.youtube.com/watch?v=8mLf3e-UqPA
Midlantic Two-Year-Olds in Training (2021),2021-05-17,46,B,F,QUALITY ROAD,MOONLIGHT SKY,SKY MESA,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,SOLIS/LITT,375000,,05/22/2019,KENTUCKY,T,,,https://vimeo.com/544606794,10.1,https://www.youtube.com/watch?v=gPbGESSZxFY
Midlantic Two-Year-Olds in Training (2021),2021-05-17,47,B,C,EMPIRE MAKER,MOONLIT COVE,GIANT'S CAUSEWAY,ENVISION EQUINE AGENT,CLARK O BREWSTER,40000,,02/09/2019,KENTUCKY,H,,,,10.3,https://www.youtube.com/watch?v=m9QHB5M5aUw
Midlantic Two-Year-Olds in Training (2021),2021-05-17,48,DKB,F,ASTERN (AUS),MOONLITEDISCRETION,DISCREET CAT,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,NOT SOLD,39000,,01/19/2019,KENTUCKY,L,,,https://vimeo.com/548817252,10.3,https://www.youtube.com/watch?v=NpI59sx_2Mg
Midlantic Two-Year-Olds in Training (2021),2021-05-17,49,B,F,KEEN ICE,MOONSHINE BERTIE,MALIBU MOON,CRYSTAL G. PICKETT,RANDI PERSAUD,13000,,02/14/2019,NEW YORK,D,,,,11.1,https://www.youtube.com/watch?v=Q4Qkuf5iZb4
Midlantic Two-Year-Olds in Training (2021),2021-05-17,50,B,F,OUTWORK,MORE CAL BREAD,FLYING CONTINENTAL,RANDY MILES AGENT II,OUT,0,,03/15/2019,KENTUCKY,C,,,https://vimeo.com/546097572,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,51,CH,C,MUNNINGS,MORE THAN MOST,INDYGO MOUNTAIN,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT IX,OUT,0,,01/22/2019,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,52,B,F,ASTERN (AUS),MORILLES (GB),MONTJEU (IRE),GRASSROOTS TRAINING AND SALES LLC,JOSEPH BESECKER,15000,,03/22/2019,ONTARIO,I,,,https://vimeo.com/545246274,10.4,https://www.youtube.com/watch?v=WC9jXpOjNkw
Midlantic Two-Year-Olds in Training (2021),2021-05-17,53,DKB,C,MISSION IMPAZIBLE,MOSAICO,CITY ZIP,TOP LINE SALES LLC AGENT XXIV,JOSEPH BESECKER,25000,,04/07/2019,NEW YORK,D-E,,,,10.2,https://www.youtube.com/watch?v=vlIakTwvFFY
Midlantic Two-Year-Olds in Training (2021),2021-05-17,54,CH,C,AMERICAN PHAROAH,MOTH (IRE),GALILEO (IRE),RANDY MILES AGENT,OUT,0,,02/11/2019,KENTUCKY,C,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,55,DKB,F,HOLY BOSS,MOTHERLOAD HIPSTER,DANCE WITH RAVENS,TODD BEATTIE HORSE TRAINING & SALES LLC AGENT,JOSEPH BESECKER,60000,,04/05/2019,MARYLAND,I,,,,10.2,https://www.youtube.com/watch?v=finGOzfaFNo
Midlantic Two-Year-Olds in Training (2021),2021-05-17,56,CH,C,GORMLEY,MOTT N HESTER,SUPER SAVER,ROBERT BREWER AGENT,JOSEPH BESECKER,425000,,05/21/2019,KENTUCKY,L,,,,10.1,https://www.youtube.com/watch?v=DMijmidZ4IQ
Midlantic Two-Year-Olds in Training (2021),2021-05-17,57,CH,F,GORMLEY,MOUNTAIN MAMBO,MT. LIVERMORE,TODD BEATTIE HORSE TRAINING & SALES LLC AGENT,MICHAEL SCHEFFRES,12000,,04/27/2019,KENTUCKY,I,,,,10.4,https://www.youtube.com/watch?v=xXbb5fxaB5s
Midlantic Two-Year-Olds in Training (2021),2021-05-17,58,B,C,CONSTITUTION,MRS. MARY S,IN THE WOODS,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,DONATO LANNI AGENT FOR JOE BUCCI,280000,,04/10/2019,PENNSYLVANIA,T,,,https://vimeo.com/544605786,10.1,https://www.youtube.com/watch?v=8cKcK3akwiQ
Midlantic Two-Year-Olds in Training (2021),2021-05-17,59,GRR,F,CENTRAL BANKER,MS MICROMANAGEMENT,LATENT HEAT,HIDDEN BROOK AGENT XII,PURA VIDA INVESTMENTS,32000,,04/03/2019,NEW YORK,K,,,https://youtu.be/WyfxVjH2F0o,10.3,https://www.youtube.com/watch?v=wjS5edPN_1w
Midlantic Two-Year-Olds in Training (2021),2021-05-17,60,CH,F,UNION RAGS,MULTIPLAYER,GIANT'S CAUSEWAY,CRYSTAL G. PICKETT,WESTVIEW STABLES LLC,28000,,03/22/2019,KENTUCKY,D,,,,11,https://www.youtube.com/watch?v=5YFyvtIEV6Q
Midlantic Two-Year-Olds in Training (2021),2021-05-17,61,B,F,OUTWORK,MY BERNADETTE,BERNARDINI,TOP LINE SALES LLC AGENT XXVII,NOT SOLD,42000,,03/07/2019,KENTUCKY,D-E,,,,10.4,https://www.youtube.com/watch?v=R33lr23d_Bk
Midlantic Two-Year-Olds in Training (2021),2021-05-17,62,CH,F,CUPID,MY CURLINA,BELONG TO ME,EDDIE WOODS AGENT LVI,JIM HATCHETT/ORACLE BLDK AGT,70000,Y,02/17/2019,KENTUCKY,J-K,,,https://vimeo.com/545475525,10.4,https://www.youtube.com/watch?v=Rh1ephrxWI0
Midlantic Two-Year-Olds in Training (2021),2021-05-17,63,B,C,LAOBAN,MYSTERY MIX,AWESOME AGAIN,DE MERIC SALES AGENT,JAGGER INC.,160000,,03/15/2019,NEW YORK,I-J,,,https://vimeo.com/548466506,10.3,https://www.youtube.com/watch?v=22wSl1gFsBg
Midlantic Two-Year-Olds in Training (2021),2021-05-17,64,B,F,TAPIT,MYSTERY STRIKE,SMART STRIKE,SBM TRAINING AND SALES AGENT,MACHMER HALL,47000,,04/27/2019,KENTUCKY,K-L,,,https://vimeo.com/546679142/a0ba1b4f78,10.4,https://www.youtube.com/watch?v=_EE9bfywVus
Midlantic Two-Year-Olds in Training (2021),2021-05-17,65,GRR,C,D' FUNNYBONE,MYSTIC MIRACLE,UNBRIDLED'S SONG,JAMES LAYDEN AGENT,PICK SIX RACING SOBHY SONBAL AGENT,40000,,03/05/2019,NEW YORK,D,,,,10.3,https://www.youtube.com/watch?v=EqN4JHuRsmM
Midlantic Two-Year-Olds in Training (2021),2021-05-17,66,DKB,C,SPEIGHTSTER,MY SUGAR,CONGRATS,DE MERIC SALES AGENT,OUT,0,,02/16/2019,KENTUCKY,I-J,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,67,DKB,C,CONNECT,NATALIE VICTORIA,INDIAN OCEAN,DE MERIC SALES AGENT,OUT,0,,03/17/2019,KENTUCKY,I-J,,,https://vimeo.com/548466649,10.3,https://www.youtube.com/watch?v=d8L3sbn1V_0
Midlantic Two-Year-Olds in Training (2021),2021-05-17,68,B,C,HOLY BOSS,NEKIA'S PROMISE,DISCREET CAT,GRASSROOTS TRAINING AND SALES LLC AGENT,OUT,0,,03/16/2019,MARYLAND,I,,,,11.1,https://www.youtube.com/watch?v=rW0SUosGdio
Midlantic Two-Year-Olds in Training (2021),2021-05-17,69,DKB,F,MIDNIGHT STORM,NEVER EVER,IN EXCESS (IRE),SCANLON TRAINING & SALES AGENT I,OUT,0,,04/14/2019,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,70,CH,C,CALIFORNIA CHROME,NEVER GROW OLD,SCAT DADDY,PIKE RACING AGENT,OUT,0,,02/08/2019,KENTUCKY,H,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,71,DKB,C,AMERICAN FREEDOM,NEVER QUICKER,HENNESSY,PAUL SHARP AGENT III,SEAN PERL BLOODSTOCK LLC,65000,,02/10/2019,KENTUCKY,J-K,,,https://vimeo.com/547217809,10.3,https://www.youtube.com/watch?v=IyRVvMCJkso
Midlantic Two-Year-Olds in Training (2021),2021-05-17,72,B,F,CLASSIC EMPIRE,NEWBIE,BERNARDINI,SEQUEL BLOODSTOCK AGENT FOR CHESTER AND MARY BROMAN,WEST BLOODSTOCK AGENT FOR ROBERT E & LAWANA LOW,550000,,04/29/2019,NEW YORK,G-H,,,https://vimeo.com/547292564,10.1,https://www.youtube.com/watch?v=N0b_uGcopeo
Midlantic Two-Year-Olds in Training (2021),2021-05-17,73,B,C,LORD NELSON,NEW KEY,MAJESTICPERFECTION,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VII,CHRIS DAVIS AGENT FOR DARE TO DREAM STABLE LLC,35000,,03/24/2019,KENTUCKY,T,,,https://vimeo.com/544604666,22,https://www.youtube.com/watch?v=vLUT8GnLVJY
Midlantic Two-Year-Olds in Training (2021),2021-05-17,74,B,F,SUPER SAVER,NEW SHAKER,BERNSTEIN,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT IX,OUT,0,,02/16/2019,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,75,DKB,C,UNION JACKSON,NICOLE'S MISS EL,ELTISH,SCANLON TRAINING & SALES AGENT X,CLEAR STARS STABLE MITRE BOX STABLE,60000,,04/22/2019,NEW YORK,T,,,https://vimeo.com/543007715,10.1,https://www.youtube.com/watch?v=jIS1rxs0Zog
Midlantic Two-Year-Olds in Training (2021),2021-05-17,76,B,F,AMERICAN PHAROAH,NOMEE,CITY ZIP,HARTLEY/DE RENZO THOROUGHBREDS AGENT,OUT,0,,03/25/2019,KENTUCKY,A,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,77,B,C,KEEN ICE,NO PICTURES PLEASE,CONGRATS,DE MERIC SALES AGENT,RANDI PERSAUD,15000,,04/22/2019,KENTUCKY,I-J,,,,22.3,https://www.youtube.com/watch?v=7PYHrQFNSc4
Midlantic Two-Year-Olds in Training (2021),2021-05-17,78,B,F,DAREDEVIL,NOTHINGBUTASMILE,MACLEAN'S MUSIC,GRASSROOTS TRAINING AND SALES LLC AGENT,OUT,0,,02/09/2019,NEW YORK,I,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,79,B,F,BERNARDINI,N THE NOW,GIANT'S CAUSEWAY,PAUL SHARP AGENT XI,OUT,0,,02/25/2019,KENTUCKY,J-K,,,https://vimeo.com/547634528,10.3,https://www.youtube.com/watch?v=5o7Iz6fhJ5M
Midlantic Two-Year-Olds in Training (2021),2021-05-17,80,B,F,KLIMT,OCTOBER TEMPEST,THEATRICAL (IRE),HARRIS TRAINING CENTER LLC AGENT,PEDRO NAZARIO,6000,Y,02/05/2019,KENTUCKY,C,,,https://vimeo.com/546904127/b7c162a6f5,11.1,https://www.youtube.com/watch?v=THrwDQ8vRjY
Midlantic Two-Year-Olds in Training (2021),2021-05-17,81,CH,C,COMMISSIONER,OFFLEE CATTY,OFFLEE WILD,GRASSROOTS TRAINING AND SALES LLC AGENT,DENNIS O'NEILL,35000,,04/19/2019,OKLAHOMA,I,,,https://vimeo.com/545747120,10.3,https://www.youtube.com/watch?v=G2uezGRtjFQ
Midlantic Two-Year-Olds in Training (2021),2021-05-17,82,DKB,C,BELLAMY ROAD,OFF MY CLOUD,BELONG TO ME,CRANE THOROUGHBRED SERVICES LLC AGENT,NOT SOLD,25000,,01/31/2019,PENNSYLVANIA,F-G,,,,10.4,https://www.youtube.com/watch?v=NVPlOTo2h_E
Midlantic Two-Year-Olds in Training (2021),2021-05-17,83,B,C,TIZNOW,OLD SOUTH BALL,DROSSELMEYER,HEMINGWAY RACING AND TRAINING AGENT,OUT,0,,02/08/2019,KENTUCKY,H,,,,,
Midlantic Two-Year-Olds in Training (2021),2021-05-17,84,B,C,UPSTART,OLIVE BRANCH,SPEIGHTSTOWN,CRANE THOROUGHBRED SERVICES LLC AGENT,FRANK DEMARCO,40000,,03/21/2019,KENTUCKY,F-G,,,,10.2,https://www.youtube.com/watch?v=G1WA2mxOpx8
Midlantic Two-Year-Olds in Training (2021),2021-05-17,85,CH,G,BARBADOS,OL SANISH,CURLIN,WES CARTER AGENT III,HERBERT W KUSHNER,50000,,01/27/2019,MARYLAND,G,,,,10.3,https://www.youtube.com/watch?v=eR3N_Sec0FE
Midlantic Two-Year-Olds in Training (2021),2021-05-17,86,B,C,UPTOWNCHARLYBROWN,ONE FAST CHICK,FIRST DEFENCE,GRASSROOTS TRAINING AND SALES LLC AGENT,NOT SOLD,64000,,04/09/2019,PENNSYLVANIA,I,,,https://vimeo.com/545310347,10.3,https://www.youtube.com/watch?v=w8Uv6Z5tQZA
Midlantic Two-Year-Olds in Training (2021),2021-05-17,87,DKB,C,UNION JACKSON,ONE GUN,MALIBU MOON,SEQUEL BLOODSTOCK AGENT I,PICK SIX RACING SOBHY SONBAL AGENT,30000,,01/21/2019,NEW YORK,G-H,,,https://vimeo.com/547292539,10.2,https://www.youtube.com/watch?v=uXS0oeuSIqY
Midlantic Two-Year-Olds in Training (2021),2021-05-17,88,B,C,GORMLEY,ON HIGH ALERT,MEDAGLIA D'ORO,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,NOT SOLD,32000,,04/19/2019,KENTUCKY,L,,,https://vimeo.com/548817285,10.2,https://www.youtube.com/watch?v=BHCD_ISZyJ0
Midlantic Two-Year-Olds in Training (2021),2021-05-17,89,DKB,F,MASTERY,OUR JENNY B,TALE OF THE CAT,NIALL BRENNAN STABLES AGENT I,JOHN MCCORMACK B/S,130000,,01/23/2019,KENTUCKY,J-K,,,https://youtu.be/3NC-ahUNoNY,10.3,https://www.youtube.com/watch?v=jOTvsCteSRc
